beta_0,beta_1,beta_2,beta_3,tau1,tau2
4.101076313223947,-3.977752338019303,-1.2938717758292257,-5.0700651999135,1.161740718682527,1.6729097466624836
4.085494891703715,-3.9578069956820596,-2.4723906329047027,-3.419427360331705,1.161740718682527,1.6729097466624836
4.106558618230427,-3.9809379570408954,-2.4196143302977076,-3.559900802991386,1.161740718682527,1.6729097466624836
4.0229082065175925,-3.903856759532571,-2.645902721271971,-3.136009230323084,1.161740718682527,1.6729097466624836
3.962561052039554,-3.8418296959030664,-3.0060326108932136,-2.5864690149349583,1.161740718682527,1.6729097466624836
3.983172065676731,-3.864207050510993,-3.0242733151963512,-2.6246923652028955,1.161740718682527,1.6729097466624836
3.9562872713189385,-3.841106158160651,-2.744678106740556,-2.950798233001859,1.161740718682527,1.6729097466624836
3.91106770684669,-3.822844431838136,-2.714450706640541,-2.8287167889231126,1.161740718682527,1.6729097466624836
3.939354955969255,-3.838513307634162,-3.083712658604757,-2.467772010810864,1.161740718682527,1.6729097466624836
3.968424440792274,-3.860231598682429,-2.899552497697134,-2.7701674222129524,1.161740718682527,1.6729097466624836
4.01899211679078,-3.92280385352056,-2.8601197938300986,-2.878635052089098,1.161740718682527,1.6729097466624836
4.059198373369148,-3.966927330225132,-3.273654979144162,-2.4388732238544657,1.161740718682527,1.6729097466624836
4.021463240758451,-3.921405650812711,-3.4945795269061657,-2.1733120242949604,1.161740718682527,1.6729097466624836
4.004826385753941,-3.9068042100029663,-2.842597693897375,-2.9461978276743532,1.161740718682527,1.6729097466624836
3.978181395871573,-3.877639622564709,-2.6938882090130303,-3.103316279310392,1.161740718682527,1.6729097466624836
3.952871764127499,-3.8483821378210896,-2.6631142226641957,-3.1057615929414726,1.161740718682527,1.6729097466624836
4.003814612316234,-3.8957880944756793,-2.5821827057154736,-3.380774362022394,1.161740718682527,1.6729097466624836
3.950494034472434,-3.848944261856005,-2.1276614530117675,-3.808707107167792,1.161740718682527,1.6729097466624836
3.911697925102733,-3.8016271803147266,-2.246796812567525,-3.6387815347434938,1.161740718682527,1.6729097466624836
3.908973549794447,-3.802334084887832,-2.433153135864103,-3.3859529166413838,1.161740718682527,1.6729097466624836
3.8675539252925875,-3.7666953225562385,-2.5573261161993175,-3.1078352674773524,1.161740718682527,1.6729097466624836
3.842041084486652,-3.734221243974521,-3.020284232231142,-2.539156418838372,1.161740718682527,1.6729097466624836
3.9042069444657703,-3.801577543971102,-3.500876790098107,-2.0242164084322516,1.161740718682527,1.6729097466624836
3.907887591326411,-3.7978853220214455,-3.4755057322035663,-2.0810229913825546,1.161740718682527,1.6729097466624836
3.872962051987758,-3.771932324840831,-3.581800743074804,-1.8228203424467024,1.161740718682527,1.6729097466624836
3.844209393753513,-3.748183393632942,-3.4795685527637157,-1.9247873379162113,1.161740718682527,1.6729097466624836
3.8317072857459342,-3.7493971015567396,-3.6561726279301907,-1.692482864599293,1.161740718682527,1.6729097466624836
3.820132261698305,-3.7273191293225083,-3.4916458622092668,-1.871341372343583,1.161740718682527,1.6729097466624836
3.851318187107724,-3.763735690010378,-3.427069861179554,-1.97706334284242,1.161740718682527,1.6729097466624836
3.8733597682790686,-3.7795726570211197,-3.4063327475192504,-2.0397384309493782,1.161740718682527,1.6729097466624836
3.86164308441626,-3.7656404039786073,-3.0587600978379363,-2.466058028056147,1.161740718682527,1.6729097466624836
3.791408366686886,-3.6945403701946202,-3.092702320769874,-2.337398873575139,1.161740718682527,1.6729097466624836
3.729916387416584,-3.647904653460246,-3.177615011664559,-2.053135596921153,1.161740718682527,1.6729097466624836
3.7804784465954757,-3.697914564442019,-3.05220442544499,-2.2494940314213565,1.161740718682527,1.6729097466624836
3.7336418934562574,-3.6381606544264677,-3.2828916605874654,-1.939950958193276,1.161740718682527,1.6729097466624836
3.759594794003544,-3.662462949413047,-3.05734846829585,-2.294980726775184,1.161740718682527,1.6729097466624836
3.837699747307538,-3.7548246517726698,-2.436110225965921,-3.12222631175614,1.161740718682527,1.6729097466624836
3.8580571045620133,-3.7751533919444706,-2.4043058583283545,-3.195461349236726,1.161740718682527,1.6729097466624836
3.876223986443887,-3.784905153076259,-2.815314966875798,-2.787329598844341,1.161740718682527,1.6729097466624836
3.8427148188808347,-3.749219482324634,-2.479080158455199,-3.1437885370674823,1.161740718682527,1.6729097466624836
3.7566230337702007,-3.6760491126395163,-2.173711260575292,-3.314754426509806,1.161740718682527,1.6729097466624836
3.7122868497595136,-3.6411492874204763,-2.008000375669327,-3.422615345332108,1.161740718682527,1.6729097466624836
3.7273038633873794,-3.650780831176897,-2.1892642040675194,-3.265499616622129,1.161740718682527,1.6729097466624836
3.789883624352308,-3.7107103254539373,-2.0619346973641006,-3.561400885696168,1.161740718682527,1.6729097466624836
3.786776804157519,-3.688136942347381,-1.9292594080109615,-3.7800102348531692,1.161740718682527,1.6729097466624836
3.8242763718454476,-3.726539851921617,-1.8780267227293646,-3.8561526230427203,1.161740718682527,1.6729097466624836
3.8363365934624114,-3.7477705381665376,-2.020015350992238,-3.6985121642029894,1.161740718682527,1.6729097466624836
3.8032601079049675,-3.704821265434996,-2.0122991366158343,-3.667804533395501,1.161740718682527,1.6729097466624836
3.7609112939603144,-3.669373877322084,-2.0536977046479796,-3.501779313137175,1.161740718682527,1.6729097466624836
3.6754704896763917,-3.584449832117085,-1.7782390510870627,-3.69642150240305,1.161740718682527,1.6729097466624836
3.692059458905847,-3.592048399257028,-1.9439282347316185,-3.5581343205604576,1.161740718682527,1.6729097466624836
3.710527909703863,-3.6047563432023804,-2.1385853486639905,-3.3676399617378494,1.161740718682527,1.6729097466624836
3.754289389354519,-3.6513404350235814,-2.478359372947999,-3.002518879595007,1.161740718682527,1.6729097466624836
3.8144549781594814,-3.706971235979266,-2.765737028518034,-2.76420366057743,1.161740718682527,1.6729097466624836
3.8335706440912216,-3.724626721883714,-2.7885856465736745,-2.7790973386451454,1.161740718682527,1.6729097466624836
3.8335828946593473,-3.73287497507276,-2.5072424027833273,-3.1044627095412625,1.161740718682527,1.6729097466624836
3.8201696863958943,-3.7279810455196154,-2.6498222451982434,-2.8371483155831947,1.161740718682527,1.6729097466624836
3.81932331127104,-3.7192106864966705,-2.9375661867925222,-2.4963341795952174,1.161740718682527,1.6729097466624836
3.8298940431949173,-3.7289369935154193,-3.054175313127115,-2.3230997072721244,1.161740718682527,1.6729097466624836
3.8399469084329176,-3.742951431800119,-2.957112042268266,-2.4682025299244015,1.161740718682527,1.6729097466624836
3.776844293618247,-3.6867008881969565,-2.6904135038075774,-2.6815163189869287,1.161740718682527,1.6729097466624836
3.7565143921103856,-3.668869559339842,-2.9965247541884636,-2.2051577936807982,1.161740718682527,1.6729097466624836
3.7428932036382685,-3.656987751462025,-3.0092669051470193,-2.0962489573684384,1.161740718682527,1.6729097466624836
3.776815977144352,-3.6866746299703443,-3.4223219470848374,-1.6513756605423402,1.161740718682527,1.6729097466624836
3.7736109492960352,-3.6935124008166906,-2.9502362275681313,-2.2382464973196625,1.161740718682527,1.6729097466624836
3.829983109632235,-3.7686220608262415,-2.7763141599573897,-2.516616664745477,1.161740718682527,1.6729097466624836
3.7942172985038485,-3.736376556446585,-2.8740706978278356,-2.3174280002989254,1.161740718682527,1.6729097466624836
3.7965920411773886,-3.721648676788158,-2.976610329961425,-2.228686135666463,1.161740718682527,1.6729097466624836
3.755679207460222,-3.698183745618953,-2.5757066085487184,-2.518348984260438,1.161740718682527,1.6729097466624836
3.730259187491418,-3.6701304456728203,-2.6196401251110335,-2.4901863980143983,1.161740718682527,1.6729097466624836
3.699153200898815,-3.633599344112735,-2.426571099987879,-2.6932096087022113,1.161740718682527,1.6729097466624836
3.720047697237066,-3.646628360294116,-2.509935253078561,-2.7071302892901854,1.161740718682527,1.6729097466624836
3.7016959231440776,-3.6302169657573606,-2.2865250911933934,-2.8686421707368854,1.161740718682527,1.6729097466624836
3.7593260447604435,-3.686803021638069,-2.5355449620917416,-2.699195521457729,1.161740718682527,1.6729097466624836
3.8254250146125024,-3.76262815321668,-2.606732309378869,-2.6332607674247517,1.161740718682527,1.6729097466624836
3.822349320105619,-3.773065327389847,-2.7604144300960276,-2.3722589949774315,1.161740718682527,1.6729097466624836
3.8439341036856893,-3.753476538855013,-4.370668158937655,-1.0122617920972545,1.161740718682527,3.3458194566873765
3.78652026609013,-3.70337376956758,-4.263836311415021,-1.0566778554120668,1.161740718682527,3.3458194566873765
3.7383141284260346,-3.6577060013342044,-3.9138438669034734,-1.2596196340495165,1.161740718682527,2.5093818385558175
3.7204384530098746,-3.656801863294782,-2.5660811519083793,-2.5670432333501,1.161740718682527,1.6729097466624836
3.6809729313933097,-3.6216590130786317,-2.4117168390292174,-2.6163610863011693,1.161740718682527,1.6729097466624836
3.6960348324058603,-3.6296793368318983,-2.7371567310536404,-2.2811973260920357,1.161740718682527,1.6729097466624836
3.817438112755358,-3.7277025004759916,-4.460198347575084,-1.0704170655347562,1.161740718682527,4.18226885942434
3.908745714452658,-3.8140266902122844,-4.65068540263722,-1.280438953056395,1.161740718682527,5.85516653022937
3.771317630392555,-3.6783663221614518,-4.464697535433129,-1.1938888425921361,1.161740718682527,5.018741663287265
3.8422899666934205,-3.750917128820571,-4.545501939514738,-1.2695390097266053,1.161740718682527,5.85516653022937
3.868916395452945,-3.7774986700493653,-4.564610562799969,-1.3842896177707849,1.161740718682527,6.691627956354965
3.7738478803485256,-3.6722352710387254,-4.5047005727949765,-1.1444678680449853,1.161740718682527,5.85516653022937
3.8069987126634715,-3.710207368289921,-4.512402102496263,-1.2599423287351135,1.161740718682527,5.85516653022937
3.901033700327636,-3.7998440601138497,-4.62190366644749,-1.3477342975944717,1.161740718682527,6.691627956354965
3.831607195478216,-3.737496512137478,-4.51818850661596,-1.3254170787561415,1.161740718682527,6.691627956354965
3.931159062643511,-3.8344745538377185,-4.622318394121648,-1.5234674209485801,1.161740718682527,7.528098096065347
3.7944534173552946,-3.712949461301004,-4.401693430588289,-1.2768994810931893,1.161740718682527,6.691627956354965
3.903981574691775,-3.809691949898161,-4.610574047881676,-1.213848910612528,1.161740718682527,7.528098096065347
3.9009581186935014,-3.8138853667243504,-4.68864924112593,-1.1490055265650276,1.161740718682527,7.528098096065347
3.6101190809314962,-3.5475087614520158,-2.9157891404601526,-1.9193649702165005,1.161740718682527,1.6729097466624836
3.625669699861022,-3.5521832771478876,-2.8121183909684846,-2.1016750167265954,1.161740718682527,1.6729097466624836
3.7594641032978156,-3.653608037656627,-4.529745187178908,-1.0676650797425877,1.161740718682527,5.018741663287265
3.7432786612798328,-3.639775300389572,-4.508242127302781,-1.0421900774193193,1.161740718682527,5.018741663287265
3.6303591626904987,-3.5345672762831013,-4.176053373235721,-1.1064962734336756,1.161740718682527,3.3458194566873765
3.7155306547873583,-3.608687763736555,-4.494649162920443,-1.1197011568599973,1.161740718682527,5.018741663287265
3.7372608292010847,-3.634031494139752,-4.4347685742061165,-1.210267719419084,1.161740718682527,5.018741663287265
3.7720229078564795,-3.6530741830279805,-4.570997584661681,-1.1979466100042462,1.161740718682527,5.018741663287265
3.645999195872015,-3.532522580033043,-4.225319124100201,-1.1599292243314356,1.161740718682527,3.3458194566873765
3.643156599600847,-3.522503234470806,-4.38211903096401,-1.1256189403843717,1.161740718682527,4.18226885942434
3.628662720979164,-3.5213469479535218,-4.367709161007227,-1.261154289075076,1.161740718682527,5.018741663287265
3.7150663367529106,-3.6162845766072693,-4.397868516495444,-1.3370397862967833,1.161740718682527,5.018741663287265
3.731038582667258,-3.624381131967589,-4.39731996195776,-1.3471407567663582,1.161740718682527,5.018741663287265
3.773566131142011,-3.665813746635665,-4.453835943430208,-1.3322929508948176,1.161740718682527,5.85516653022937
3.823025037436794,-3.7291075379801293,-4.5023703700319615,-1.5403236450359887,1.161740718682527,6.691627956354965
4.013414572215842,-3.9137895959802016,-4.663379958260018,-2.143518244432859,1.161740718682527,8.364560929050059
3.941543693261995,-3.8575693681418426,-4.529677448726186,-1.9987544827357722,1.161740718682527,8.364560929050059
4.025453508748459,-3.927376638201794,-4.648910627601184,-2.2319259512126144,1.161740718682527,8.364560929050059
3.803742443248655,-3.720376534897476,-4.3884885485431555,-1.6902577538196206,1.161740718682527,7.528098096065347
3.7642103272002183,-3.683154642773206,-4.356593514235161,-1.6647641825243285,1.161740718682527,7.528098096065347
3.8918901983209886,-3.7975002135006855,-4.612381139861023,-1.9739699615165165,1.161740718682527,8.364560929050059
3.9961558839706095,-3.911139603809313,-4.6301105750955545,-2.0437932323552843,1.161740718682527,8.364560929050059
3.935589938730066,-3.851271120511977,-4.572892110925168,-1.8934655916375789,1.161740718682527,8.364560929050059
4.04858141680273,-3.9644872475162645,-4.678095352906763,-2.0743272812328155,1.161740718682527,8.364560929050059
3.933949627876446,-3.8458867211826964,-4.618912200294303,-1.670250113627825,1.161740718682527,7.528098096065347
4.030352023927179,-3.95538988587963,-4.669492599902661,-1.9298214776589748,1.161740718682527,8.364560929050059
4.15904846455655,-4.089008135929433,-4.740580751420264,-2.2945002064522666,1.161740718682527,9.20101986832082
4.124206747013098,-4.057190423175487,-4.714109906911768,-2.048435163874302,1.161740718682527,9.20101986832082
4.1622416604439545,-4.093218016784765,-4.757606712721395,-2.1450683554747774,1.161740718682527,9.20101986832082
4.139419094879299,-4.063667760067929,-4.852196454685521,-1.7486215458359207,1.161740718682527,9.20101986832082
4.048117157718961,-3.9755931530375155,-4.7260102813493,-1.5452718524421822,1.161740718682527,8.364560929050059
3.9022694583663498,-3.8296562573108726,-4.598462897908534,-1.0757800452846185,1.161740718682527,6.691627956354965
4.089925277584803,-4.019837335401308,-4.738171785271768,-1.580827499217586,1.161740718682527,8.364560929050059
4.138753604239058,-4.0726252138760834,-4.794896547056791,-1.6961251246042042,1.161740718682527,9.20101986832082
4.21376929134234,-4.146398422824044,-4.856922801763972,-2.1429166120799863,1.161740718682527,10.037463655730448
4.034940806454013,-3.978079018715671,-4.687140498185786,-1.642027439692068,1.161740718682527,9.20101986832082
4.0313313584062715,-3.967762075871696,-4.688105105288843,-1.7429048002892893,1.161740718682527,9.20101986832082
4.247646961168988,-4.179615111065099,-4.8934030831248405,-2.3073298310311317,1.161740718682527,10.037463655730448
3.9672149507963725,-3.9085675266758466,-4.641894757295352,-1.6390767833058983,1.161740718682527,9.20101986832082
4.1305305410460464,-4.075050663950281,-4.713886078247153,-2.117212607628177,1.161740718682527,10.037463655730448
4.07964622730289,-4.013011911107871,-4.6763912953614195,-2.1051556516492695,1.161740718682527,10.037463655730448
4.118737655575992,-4.048307752372732,-4.733283051606131,-2.1337268901229374,1.161740718682527,10.037463655730448
3.96091641950662,-3.8890443092722142,-4.602034843962904,-2.0107495306497567,1.161740718682527,9.20101986832082
4.0049739953128585,-3.937912038993651,-4.656760248590719,-2.047099760877126,1.161740718682527,9.20101986832082
4.115349269194587,-4.056619107686988,-4.671927221387268,-2.4268834694246038,1.161740718682527,10.037463655730448
3.9246541007980777,-3.8554203265039826,-4.527539172081912,-1.8828366707558524,1.161740718682527,9.20101986832082
3.9530598177927105,-3.8735407303344807,-4.583432580061233,-2.221128004372902,1.161740718682527,9.20101986832082
3.5519250704315786,-3.4736712024176732,-4.2521603768612755,-1.041410696714317,1.161740718682527,5.85516653022937
3.630910589855396,-3.546717349084569,-4.339596902523333,-1.2790008345414032,1.161740718682527,6.691627956354965
3.585537570282698,-3.5018694138515465,-4.303592403448468,-1.27148122296296,1.161740718682527,6.691627956354965
3.408393219203158,-3.308002026370483,-4.132384015430817,-1.1544247428289676,1.161740718682527,5.018741663287265
3.2243149115539724,-3.164992087958421,-1.6681327689898515,-2.9720312130997395,1.161740718682527,1.6729097466624836
3.2390817355649077,-3.1617836573189884,-1.8929022017473733,-2.7670179731114843,1.161740718682527,1.6729097466624836
3.2726512389396683,-3.209502409542043,-2.049427117492468,-2.522594096916311,1.161740718682527,1.6729097466624836
3.2605409963258363,-3.1926712289765584,-1.9237080356285994,-2.708513969920099,1.161740718682527,1.6729097466624836
3.301870585232378,-3.2258456600838312,-2.0711116083098946,-2.6210672924295055,1.161740718682527,1.6729097466624836
3.305837179567199,-3.23640167443823,-2.0839055144151923,-2.521045323790121,1.161740718682527,1.6729097466624836
3.519572240767894,-3.424707574434228,-4.205714605472969,-1.1875384159863378,1.161740718682527,5.018741663287265
3.338963194053286,-3.2774257227331773,-2.4477246986908976,-2.138322553593441,1.161740718682527,1.6729097466624836
3.590308637144512,-3.479043326398418,-4.347474605186293,-1.4137340875512538,1.161740718682527,5.85516653022937
3.525886258826851,-3.430515970947677,-4.222008119802478,-1.144390538534203,1.161740718682527,5.018741663287265
3.701415478213953,-3.6151520662835748,-4.346894324372957,-1.5200817809984275,1.161740718682527,7.528098096065347
3.6876082640137966,-3.609264825640327,-4.331366681865686,-1.5521714288320505,1.161740718682527,7.528098096065347
3.709178343351685,-3.6417493147251347,-4.301307314900537,-1.499398480230852,1.161740718682527,7.528098096065347
3.841825177942259,-3.7526748780214008,-4.436582094677982,-1.9083891248040432,1.161740718682527,8.364560929050059
3.974877365561137,-3.8745432859249007,-4.609999386623761,-2.3549961956697167,1.161740718682527,9.20101986832082
3.805969685686047,-3.7107245488906,-4.415176094397717,-1.8107933387116661,1.161740718682527,8.364560929050059
4.000370453693573,-3.9071063247488365,-4.584560311349027,-2.2834720729601323,1.161740718682527,9.20101986832082
3.877162521424913,-3.779927158704411,-4.457320751772342,-2.1651885162874223,1.161740718682527,8.364560929050059
3.889578430651889,-3.8057859685246727,-4.383786133983433,-2.021093142850515,1.161740718682527,8.364560929050059
3.9284299907867366,-3.838703246371688,-4.407072563070864,-2.1641221810164555,1.161740718682527,8.364560929050059
3.924880422466268,-3.824882874587628,-4.450525487901172,-2.1907953230683237,1.161740718682527,8.364560929050059
3.731046125126782,-3.650340600920168,-4.167222319123549,-1.7474142802291952,1.161740718682527,7.528098096065347
3.734452653550465,-3.6593928246063965,-4.1789743580589045,-1.6770196071795251,1.161740718682527,7.528098096065347
3.9076141142572656,-3.818313414997547,-4.3985359266490756,-2.247067623809332,1.161740718682527,8.364560929050059
3.892550338981891,-3.8123543494478858,-4.3573040422576845,-2.0749199034703114,1.161740718682527,8.364560929050059
3.8303533452358836,-3.7429595903598143,-4.347917717259978,-1.9531601145337658,1.161740718682527,8.364560929050059
3.814718982171216,-3.7337070071807723,-4.293546411332621,-2.0186898120335623,1.161740718682527,8.364560929050059
3.8087464616366553,-3.7196647067428774,-4.298335836438728,-2.0394627457830823,1.161740718682527,8.364560929050059
3.776791204887165,-3.6769130686377354,-4.296177378476877,-2.087367694124013,1.161740718682527,8.364560929050059
3.8119924551270667,-3.7145588418342355,-4.271280940565818,-2.3048035583046125,1.161740718682527,8.364560929050059
3.6072798587468524,-3.513508641516961,-4.122759754874451,-1.893132713980683,1.161740718682527,7.528098096065347
3.703469146237556,-3.6224868402707613,-4.150585608211662,-2.0439142328353177,1.161740718682527,7.528098096065347
3.876438625559118,-3.786980778296859,-4.290335822222538,-2.3479785077254776,1.161740718682527,8.364560929050059
3.8293783979063756,-3.7661831218731394,-4.142151089270985,-2.226850669253636,1.161740718682527,8.364560929050059
3.9703198259959747,-3.8905108956280894,-4.343267111048972,-2.8077419612876504,1.161740718682527,9.20101986832082
4.273932029109276,-4.2244286820313,-4.341442047450737,-3.6612420416994547,1.161740718682527,10.037463655730448
4.255565782212638,-4.199460822724206,-4.249990024721335,-3.847122969483257,1.161740718682527,10.037463655730448
3.9806139676051684,-3.9160511385757744,-3.887395583603829,-3.1717184473659326,1.161740718682527,9.20101986832082
3.9124219897040344,-3.838408234225909,-3.971999855639703,-3.074194859237146,1.161740718682527,9.20101986832082
4.2429343362230805,-4.1858929218532905,-4.2227881379455106,-4.077921607353215,1.161740718682527,10.037463655730448
3.890184419981308,-3.838477299458188,-3.898743321145991,-3.3105190817505754,1.161740718682527,9.20101986832082
4.081859519656068,-4.020697588331542,-4.019142682666577,-3.8996983075994187,1.161740718682527,10.037463655730448
3.7667685229810144,-3.714064128496904,-3.6734404295306655,-3.108637251858249,1.161740718682527,9.20101986832082
4.0584690473378915,-4.007787728400249,-3.9107909204277282,-3.794833417352767,1.161740718682527,10.037463655730448
4.118280547540626,-4.06497018374397,-3.911684671045683,-3.698250289719553,1.161740718682527,10.037463655730448
4.1494300889554925,-4.119722296857184,-3.81680552384704,-4.014160735154948,1.161740718682527,10.037463655730448
4.061485530689924,-4.029428062683308,-3.6045804516955036,-3.816484233604155,1.161740718682527,10.037463655730448
4.481554320918603,-4.440930412112786,-4.158034193895546,-4.743160918902095,1.161740718682527,10.8739351182997
4.429212222342554,-4.409826916357572,-4.039092374090388,-4.5998592468367425,1.161740718682527,10.8739351182997
4.508481498465016,-4.499780737787063,-4.0811246817171725,-4.928354179325089,1.161740718682527,10.8739351182997
4.339625719902333,-4.311905449095428,-4.00693399140806,-4.504924897781088,1.161740718682527,10.8739351182997
4.293903397645174,-4.246157153747332,-4.087856859995887,-4.406653667928334,1.161740718682527,10.8739351182997
4.066319857642152,-4.025976984309289,-3.766207396272555,-3.785951542591057,1.161740718682527,10.037463655730448
3.987613389366625,-3.962048765077646,-3.6639086938516425,-3.7567498977118423,1.161740718682527,10.037463655730448
3.9804095986586137,-3.9612144493289922,-3.5287184762458943,-4.08793157770646,1.161740718682527,10.037463655730448
3.834591973885246,-3.809315792235054,-3.4448955379494706,-3.8961291914378866,1.161740718682527,10.037463655730448
3.5536100962354555,-3.5365406170539533,-3.1696772697215314,-3.0365446444627793,1.161740718682527,9.20101986832082
3.532420946199103,-3.516523050751417,-3.2703381097509356,-2.673232181265412,1.161740718682527,9.20101986832082
3.5382754834976557,-3.5095738171669795,-3.354927791557563,-2.8474922387739077,1.161740718682527,9.20101986832082
3.4832138920213125,-3.438353117926794,-3.3997348476645817,-2.8786981190174568,1.161740718682527,9.20101986832082
3.288939722958093,-3.2465052929755314,-3.226420568286573,-2.2893544836553583,1.161740718682527,8.364560929050059
3.17824532272637,-3.127367847015278,-3.1375763711583895,-2.102475394390863,1.161740718682527,7.528098096065347
3.0187522060770613,-2.9556123904890543,-3.0812443549587765,-1.9243340934346045,1.161740718682527,6.691627956354965
3.1441161406724243,-3.095467763986998,-3.1613218520450297,-2.0883937967306507,1.161740718682527,7.528098096065347
3.1885529159337263,-3.1552659956867948,-3.0963193826489226,-2.311307934135877,1.161740718682527,8.364560929050059
3.1927080707262787,-3.159514900715329,-3.1399395841532876,-2.1188908465290073,1.161740718682527,8.364560929050059
3.396380625337494,-3.3544508217105706,-3.3656562902478826,-2.652171072939908,1.161740718682527,9.20101986832082
3.4166987895349226,-3.37890455588654,-3.3343083164810126,-3.0478108923656424,1.161740718682527,9.20101986832082
3.454009116321165,-3.4171562521853134,-3.3023582056898833,-3.1063924575212845,1.161740718682527,9.20101986832082
3.4328981674778634,-3.3934133370544877,-3.342570799844672,-3.0315760385790664,1.161740718682527,9.20101986832082
3.1063145024710157,-3.0696639366516947,-3.0056689079627463,-2.4111501046152837,1.161740718682527,8.364560929050059
3.0876858977171646,-3.0575996953777467,-3.0040798145943124,-2.1595120855101047,1.161740718682527,8.364560929050059
2.7048064915410497,-2.684452095566972,-2.5340416840857016,-1.3886471796639408,1.161740718682527,5.85516653022937
2.7208208844587594,-2.704560941777219,-2.520714205586723,-1.4133021431080424,1.161740718682527,5.85516653022937
2.911087466285447,-2.890272570315891,-2.712734122316392,-1.5682304131518967,1.161740718682527,6.691627956354965
3.0560149744568545,-3.0411402294133105,-2.8894758307812887,-1.9281380555266159,1.161740718682527,7.528098096065347
2.973590564058707,-2.9541835213835292,-2.7993107449451236,-1.6057441713724598,1.161740718682527,6.691627956354965
3.521623555829429,-3.5285980812870386,-3.0381767093164136,-2.941480355321066,1.161740718682527,9.20101986832082
3.5522818719299476,-3.558254451656196,-3.0720816558114548,-3.0035111447471112,1.161740718682527,9.20101986832082
3.6204456323222964,-3.6250658143538046,-3.144206993348077,-3.0267514917043163,1.161740718682527,9.20101986832082
3.886654258985702,-3.881573691324053,-3.4754143224096157,-3.8531510614817726,1.161740718682527,10.037463655730448
3.6290949606855825,-3.6171606354215946,-3.3130974659680095,-3.0294589513653207,1.161740718682527,9.20101986832082
3.72126538064854,-3.7164089693037985,-3.3566754799697347,-3.1659710775506698,1.161740718682527,9.20101986832082
3.969315509768406,-3.9576933417655815,-3.634166466744275,-3.5344639744486703,1.161740718682527,10.037463655730448
3.5365707086231724,-3.516266222565404,-3.3405755896613725,-2.3493703425567087,1.161740718682527,8.364560929050059
3.742589603873401,-3.7284338748930557,-3.4826292156604866,-2.8415234059040944,1.161740718682527,9.20101986832082
3.928407591122063,-3.9071101515228275,-3.714091753887928,-3.3745227851066377,1.161740718682527,10.037463655730448
3.619319342852988,-3.6096543843419755,-3.362694357490861,-2.661629572411787,1.161740718682527,9.20101986832082
3.4131553128615795,-3.391105672278255,-3.213713859293927,-2.2802573020127257,1.161740718682527,8.364560929050059
3.355385651986472,-3.3454888506079468,-3.0931483365091594,-2.217539953670174,1.161740718682527,8.364560929050059
3.680230083271756,-3.671390014303301,-3.328209930956536,-3.008308173415304,1.161740718682527,9.20101986832082
3.61014806031971,-3.5943076848708273,-3.3504397064012426,-2.8681367060289467,1.161740718682527,9.20101986832082
3.667905511314441,-3.658052625007246,-3.3700257326775356,-2.7573931758311034,1.161740718682527,9.20101986832082
3.6420943984344514,-3.6452528953475176,-3.2557981671146923,-2.5676646056375265,1.161740718682527,9.20101986832082
3.6735614541895147,-3.672049621936439,-3.3448343416107327,-2.647776007023253,1.161740718682527,9.20101986832082
3.457232797801648,-3.448693779114934,-3.17305236150263,-2.0117559639003533,1.161740718682527,8.364560929050059
3.893046397082542,-3.8910443396802763,-3.551479963553484,-2.880946880858381,1.161740718682527,10.037463655730448
3.731045482917191,-3.7289100635021595,-3.3515371047445224,-2.544691196797306,1.161740718682527,9.20101986832082
3.6792556124398192,-3.668199230105206,-3.3053735652289107,-2.6213245741865516,1.161740718682527,9.20101986832082
3.6285920296088277,-3.6160932326165245,-3.2339991844781375,-2.598576236854968,1.161740718682527,9.20101986832082
3.6217937990217086,-3.5991371843512576,-3.328194340933833,-2.563727100725809,1.161740718682527,9.20101986832082
3.759854915481697,-3.725167360603791,-3.5386536492926624,-2.9211862538747346,1.161740718682527,10.037463655730448
3.5192745071260982,-3.480002649914261,-3.236397705847512,-2.3084328226314477,1.161740718682527,9.20101986832082
3.4726544739631207,-3.4313594669511187,-3.07285319132201,-2.372147147861948,1.161740718682527,9.20101986832082
3.0067458504150446,-2.9761110337242624,-2.8066925694094498,-1.3256078988577644,1.161740718682527,6.691627956354965
3.2426777732022947,-3.2221727224698893,-2.9116911952461484,-1.9196238452229095,1.161740718682527,8.364560929050059
3.1161437827518386,-3.1147992899654153,-2.775662289886256,-1.7176273228188348,1.161740718682527,7.528098096065347
3.180537941179998,-3.155169841263853,-2.8803548967121495,-1.9275805827108095,1.161740718682527,7.528098096065347
3.1153926695717695,-3.0858165208350496,-2.8421729655287646,-1.8856591836438594,1.161740718682527,7.528098096065347
3.1055791323718447,-3.076518245528846,-2.8370320885415468,-1.6825754269335453,1.161740718682527,7.528098096065347
3.219164066516419,-3.190023601410381,-2.9166112715275,-1.7187564346115642,1.161740718682527,7.528098096065347
3.148737292524854,-3.1096427898057066,-2.913538809191899,-1.7464490416329814,1.161740718682527,7.528098096065347
3.088610656421167,-3.0484851565708726,-2.8155271478478294,-1.5380648921531894,1.161740718682527,6.691627956354965
3.0075123196836318,-2.9495190766470785,-2.8023199072993425,-1.3662210223948554,1.161740718682527,5.85516653022937
2.8740624075433328,-2.8463607686358734,-2.4904251377264983,-1.31931753810362,1.161740718682527,5.018741663287265
